review_text,review_posted_date,review_header,review_rating,review_author
"Iam a huge follower for lenovo mobiles..i buy lenovo 6000 plus,k3 note,etc..i never face any problems..but this time I buy this mobile on January.. after 2 months firstly it stops audio functioning after it works fine again..after usage of1 more week it completely shut down.. note: I went to service center I explained the problem..he didn't listen my words firstly he is checking any damages..he found one scratch he said you are not eligible for warranty..another customer came at that time..service guy said same answer.. I don't know why service people treating customers this way..mistake on their side..and escaping from customers.. ********please don't buy this mobile..not only this mobile all lenovo mobiles **************",13 Apr 2019,PLease Please please don't buy brothers,1.0 ,Ravi kumar girisetti
Hi Lenovo team I bot Lenovo k8 on October 2017 through Amazon. Really disappointed to say this phone is heating like an iron Box even if we use for 2 minutes continuesly and while charging also it happens and really scared to use phone for even little time. The battery life was ok for the first 3 months but the life of battery now is hardly few hours even after full charge. I used k6 note but never had this problem. Hoping for a reply and solution from you.,29 May 2018,ATTENTION LENOVO TEAM,1.0 ,Amazon Customer
It's the worst phone ever. I used to phone hardly for a period of six months and the phone crashed. It froze on the Lenovo logo. After resetting the data and everything it still didn't start. I thought I had used the phone carelessly but the exact same problem happened with my brothers K8 Note. The service centers are of no help. And asked me to pay 8000 for mother board. Regret this purchase.,21 May 2019,Please do not buy this phone,1.0 ,Mansi Nayyar
"I don't like this phone dual camera is totally garbage and battery also not working well.... Deca core processor ke baad me bhi real maja nahi aa raha battery without use hi discharge ho rahi hai contacts sim or phone me save nhi horhe,,dollby atmos kuch kaam ka nahi hai isse achha toh kisi normal phone me jet audio plus download krdlo headphone jack ki sound bahut kam hai sometimes new installed app was don't show phone ko restart krna padta hai so i don't like this lenovo k8 note...",05 Nov 2017,"Waste of my 14,000",3.0 ,sunny jain..
"Not at all worth, once u buy ths phone, phone will less with u more with its charger, u have to restart ur phone 10 times in a day bcz of its heating issue. Lenovo support center is also for name shake which never going to support. Amazon is less bougher about its customer as thy got good number of customers under der belt.",26 Feb 2018,Less thn half Star,1.0 ,Sanjay Kumar
"This is best phone but 1 problem I faced that the company has installed Media tech which is not good for high graphic game it started lagging and heats up the temp. gone up to 45°and that's not good but else if u don't play games the no other phone is best then this it have best camera, Dolby , front flash and many more things I request to Lenovo that please use snapdragon ..",02 Oct 2017,Don't thing just buy it,4.0 ,Deepak Rathore
"This phone is not bad. But some features you can't disable, like vibrating when answering call. I am using only email and whats app, so it shows better performance. The display is good but touch response is bad. In overall it's an average product.",29 Jan 2019,Average phone,3.0 ,Sujith
"I bought this mobile in July 2018. I am writing this review after using this mobile extensively for 8 months. I primarily use mobile for browsing and reading e-books, Calling, What'sApp. This mobile suits well for my needs. Battery - Excellent Camera - Fair (image stabilization is not good) Display - Excellent Performance - Even if I have many apps active, mobile does not hang. Overall a good product and worth the money.",27 Mar 2019,Multi-utility mobile,5.0 ,Lakshmi
"No after sales service. Most authorised after sales service centre are cheaters den. As service centres claim that your product is not in warranty & any repairs desired will be charged and are unwilling to share responsibility of any damage caused by their engineers i.e. repairs at Mobile owners risk even in warranty period. Brand new phone without even any scratch, was denied repairs/software re-installation. Do not buy any product of Lenovo, its a cheaters company.",27 Dec 2018,cheaters paradise.,1.0 ,suresh c sharma
"The only two good things in the phone are the Dolby sound system and the dedicated music key . Apart from those, I regretted everyday that why did I buy the phone. Waste of money. I only got to know the real side of it only after the completion of return window. I had to use it. Disappointing purchase.",04 Mar 2019,Waste of money.,1.0 ,Cam
I would say a very Bad product company had made so far . I purchased it in March 2018 and it GOT DEAD in March 2019. Hats-off to the Company & The people who made it. -- Awesome Loot,05 Apr 2019,"It will cost you Rs 1000 Per Month & Then ""Your mobile goes to Heaven""",1.0 ,Amazon Customer
"The Product works well, Battery Life Good, Camera Performance Good, Note: Only thing is, they have LEFT side, back button and you can't change that, So its really hactic initially for users to click Back button as you always clicks background app button.",11 Dec 2018,Best Budget SmartPhone,4.0 ,Umang Salot
"I am not a vivid user of a lot of phones, however looking at the feature, I went for this one. As of now, I am happy with the decision. The phone does not heat up, has a great speed and camera. Only feedback is to provide headphones with the pack. Considering the sound output the phone delivers, user like me get confused on which phone to buy. Overall, m happy with the decision.",07 Sep 2017,Good phone to go for.,5.0 ,sabarish nair
"Wireless charging ??? Chromecast compatibility ??? Rest .....Ok Is this company still making mobile phones ? Service centre in West delhi ? I bought this phone because of its stylish round display but disappointed when I did't got it's flip cover with circular hole to see display Without opening the cover (like LG g4)material is super,sound is great and picture quality is good.",01 Mar 2019,Lenovo ki note Great Choice,5.0 ,Jagat B.
"Pros: It's a very good phone with a high-end configuration. It has a good camera quality both front and back. Graphics are also very good for gaming. Even using multiple application at once doesn't slow down the phone Cons: The cooling system for such a high-end phone is not very good. I am facing the heating problem while playing games. Also, there is no inbuilt call recording feature you have to install the app for that. All in all, it is a good phone just you have to take care of the heating problem.",15 Oct 2018,High-end phone with heating problem,3.0 ,shrawani karpe
"I'm writing this review after using the phone after 1 year... And just 2 months after completing its 1 year anniversary, this phone started hanging like hell and ultimately took last breath today.. I tried restoring it by taking it on repairing shop, but after spending 500 bucks this crap piece do not started and hence bought another phone today. And warning all to stay away from this phone. Which lasted only 1 year 2 months.",08 Aug 2019,Crap phone,2.0 ,Kavish P.
"Pathetic phone, I bought it on 24th Feb, phone restarts when using heavy apps, Bluetooth is pathetic, audio starts to continusly break while playing music in my car. Sometimes video freezes Evey 20 seconds on youtube. I regret my decision of buying this phone. It all started after the 10 day replacement guarantee.",10 Mar 2019,The phone has issues,1.0 ,Salman Khan
"Phone looking good but battery not good. Since it's 10 core processor, battery drains fast. UI is stock rom, no extra modifications done by Lenovo. No twin app, no gestures, no power optimization, no call recording and no voice recording default, no voice recording, no screen recording , more than 12 GB of occupied in 64 gb varient by OS.",24 Oct 2017,Poor battery. Unhappy with the purchase,1.0 ,Mathivanan
